reporter	class	count
LBpp_3	chimeric	2
LBpp_4	full_length	18
LBpp_4	ambiguous	15
LBpp_4	chimeric	5
LBpp_5	full_length	14
LBpp_5	ambiguous	1
LBpp_6	full_length	30
LBpp_6	ambiguous	14
LBpp_6	chimeric	2
LBpp_7	chimeric	176
LBpp_7	full_length	88
LBpp_8	full_length	84
LBpp_8	ambiguous	9
LBpp_8	chimeric	1
LBpp_9	full_length	67
LBpp_9	ambiguous	8
LBpp_9	chimeric	1
LLAA_1	full_length	4233
LLAA_1	chimeric	140
LLAA_1	ambiguous	41
LLAA_10	full_length	273
LLAA_10	chimeric	3
LLAA_2	full_length	243
LLAA_2	ambiguous	121
LLAA_2	chimeric	27
LLAA_3	full_length	121
LLAA_4	full_length	281
LLAA_5	full_length	432
LLAA_5	ambiguous	120
LLAA_5	chimeric	1
LLAA_6	full_length	227
LLAA_6	chimeric	93
LLAA_6	ambiguous	1
LLAA_7	full_length	781
LLAA_7	ambiguous	11
LLAA_7	chimeric	1
LLAA_8	full_length	653
LLAA_8	chimeric	11
LLAA_9	full_length	641
LLAA_9	ambiguous	162
LLAA_9	chimeric	22
LLAA_9	ACCTCA_184_TCGCAT_218	2
LLAB_1	full_length	1741
LLAB_1	cannot_find_barcode	168
LLAB_1	chimeric	24
LLAB_1	ambiguous	2
LLAB_10	full_length	109
LLAB_10	chimeric	52
LLAB_2	full_length	641
LLAB_2	chimeric	28
LLAB_2	ambiguous	1
LLAB_3	full_length	98
LLAB_4	full_length	879
LLAB_4	chimeric	36
LLAB_4	ambiguous	14
LLAB_5	full_length	150
LLAB_5	ambiguous	55
LLAB_5	chimeric	45
LLAB_6	full_length	381
LLAB_6	chimeric	56
LLAB_6	ambiguous	15
LLAB_7	full_length	198
LLAB_7	ambiguous	53
LLAB_7	chimeric	14
LLAB_8	full_length	116
LLAB_8	ambiguous	6
LLAB_8	chimeric	1
LLAB_9	full_length	451
LLAB_9	chimeric	3
LLAB_9	ambiguous	2
LLAL_1	full_length	11
LLAL_1	chimeric	1
LLAL_10	full_length	944
LLAL_10	ambiguous	14
LLAL_10	chimeric	9
LLAL_2	full_length	84
LLAL_2	chimeric	2
LLAL_3	chimeric	61
LLAL_3	full_length	27
LLAL_3	ambiguous	20
LLAL_4	full_length	751
LLAL_4	chimeric	32
LLAL_4	ambiguous	4
LLAL_5	full_length	1244
LLAL_5	chimeric	15
LLAL_5	ambiguous	5
LLAL_6	full_length	551
LLAL_6	ambiguous	7
LLAL_6	chimeric	7
LLAL_7	full_length	143
LLAL_7	ambiguous	18
LLAL_7	chimeric	2
LLAL_8	cannot_find_barcode	83
LLAL_9	full_length	90
LLAL_9	chimeric	37
LLAL_9	ambiguous	3
LLAS_1	full_length	737
LLAS_1	ambiguous	83
LLAS_1	chimeric	73
LLAS_10	full_length	247
LLAS_10	chimeric	101
LLAS_10	ambiguous	1
LLAS_2	full_length	155
LLAS_2	ambiguous	3
LLAS_2	chimeric	1
LLAS_3	full_length	331
LLAS_3	ambiguous	37
LLAS_4	full_length	240
LLAS_4	ambiguous	21
LLAS_5	full_length	495
LLAS_5	chimeric	251
LLAS_5	ambiguous	43
LLAS_6	full_length	521
LLAS_6	ambiguous	17
LLAS_6	chimeric	6
LLAS_7	full_length	157
LLAS_7	ambiguous	78
LLAS_7	chimeric	1
LLAS_8	full_length	259
LLAS_8	chimeric	14
LLAS_8	ambiguous	3
LLAS_9	full_length	39
LLAS_9	ambiguous	12
LLAS_9	chimeric	11
LLAp_1	full_length	188
LLAp_1	chimeric	7
LLAp_1	ambiguous	4
LLAp_10	full_length	235
LLAp_2	full_length	331
LLAp_2	chimeric	58
LLAp_2	ambiguous	39
LLAp_3	full_length	71
LLAp_4	full_length	420
LLAp_4	chimeric	44
LLAp_4	ambiguous	26
LLAp_5	full_length	79
LLAp_5	chimeric	30
LLAp_5	ambiguous	17
LLAp_6	full_length	1296
LLAp_6	chimeric	171
LLAp_6	ambiguous	26
LLAp_7	full_length	200
LLAp_7	chimeric	4
LLAp_8	full_length	123
LLAp_8	chimeric	27
LLAp_9	full_length	252
LLAp_9	chimeric	100
LLAp_9	ambiguous	40
LLBA_1	full_length	113
LLBA_1	chimeric	5
LLBA_10	ambiguous	47
LLBA_10	full_length	28
LLBA_10	chimeric	1
LLBA_2	full_length	898
LLBA_2	ambiguous	39
LLBA_2	chimeric	21
LLBA_3	full_length	415
LLBA_3	chimeric	34
LLBA_4	full_length	77
LLBA_4	ambiguous	55
LLBA_4	chimeric	3
LLBA_5	full_length	110
LLBA_6	full_length	621
LLBA_6	ambiguous	28
LLBA_6	chimeric	10
LLBA_7	full_length	249
LLBA_7	chimeric	70
LLBA_7	ambiguous	1
LLBA_8	full_length	161
LLBA_8	ambiguous	19
LLBA_8	chimeric	6
LLBA_9	full_length	460
LLBA_9	chimeric	11
LLBA_9	ambiguous	7
LLBB_1	full_length	74
LLBB_1	ambiguous	13
LLBB_10	full_length	715
LLBB_10	chimeric	46
LLBB_10	ambiguous	4
LLBB_2	chimeric	60
LLBB_2	full_length	41
LLBB_2	ambiguous	1
LLBB_3	full_length	97
LLBB_3	ambiguous	2
LLBB_3	chimeric	1
LLBB_4	chimeric	61
LLBB_4	full_length	45
LLBB_4	ambiguous	4
LLBB_5	full_length	230
LLBB_5	chimeric	27
LLBB_5	ambiguous	4
LLBB_6	full_length	202
LLBB_6	ambiguous	11
LLBB_6	chimeric	7
LLBB_7	full_length	12
LLBB_8	full_length	61
LLBB_8	ambiguous	37
LLBB_8	chimeric	13
LLBB_9	full_length	80
LLBB_9	ambiguous	5
LLBB_9	chimeric	2
LLBL_1	full_length	9
LLBL_10	full_length	272
LLBL_10	chimeric	24
LLBL_10	ambiguous	3
LLBL_10	RT_error	1
LLBL_2	full_length	104
LLBL_2	ambiguous	21
LLBL_2	chimeric	15
LLBL_3	full_length	49
LLBL_3	chimeric	25
LLBL_4	full_length	63
LLBL_4	chimeric	17
LLBL_5	full_length	160
LLBL_5	chimeric	72
LLBL_5	ambiguous	2
LLBL_6	full_length	95
LLBL_6	ambiguous	11
LLBL_6	chimeric	1
LLBL_7	full_length	62
LLBL_7	chimeric	2
LLBL_8	full_length	131
LLBL_8	chimeric	40
LLBL_8	ambiguous	1
LLBL_9	full_length	12
LLBS_1	full_length	245
LLBS_1	chimeric	61
LLBS_1	ambiguous	3
LLBS_10	full_length	73
LLBS_10	chimeric	1
LLBS_2	full_length	216
LLBS_2	chimeric	31
LLBS_2	ambiguous	1
LLBS_3	full_length	405
LLBS_3	chimeric	12
LLBS_3	ambiguous	1
LLBS_4	full_length	313
LLBS_4	chimeric	50
LLBS_4	ambiguous	14
LLBS_5	full_length	43
LLBS_5	ambiguous	13
LLBS_5	chimeric	1
LLBS_6	full_length	239
LLBS_6	ambiguous	14
LLBS_6	chimeric	4
LLBS_7	full_length	275
LLBS_7	ambiguous	3
LLBS_7	chimeric	2
LLBS_8	full_length	185
LLBS_8	ambiguous	17
LLBS_8	chimeric	14
LLBS_9	full_length	18
LLBp_1	full_length	51
LLBp_1	ambiguous	8
LLBp_10	full_length	56
LLBp_10	ambiguous	1
LLBp_2	full_length	332
LLBp_2	chimeric	38
LLBp_2	ambiguous	2
LLBp_3	full_length	283
LLBp_3	chimeric	50
LLBp_3	ambiguous	5
LLBp_4	full_length	16
LLBp_4	ambiguous	3
LLBp_5	full_length	159
LLBp_5	ambiguous	5
LLBp_5	chimeric	1
LLBp_6	full_length	193
LLBp_6	chimeric	30
LLBp_6	ambiguous	5
LLBp_7	full_length	166
LLBp_7	ambiguous	18
LLBp_8	full_length	20
LLBp_9	full_length	180
LLBp_9	chimeric	48
LLBp_9	ambiguous	17
LLLA_1	full_length	190
LLLA_1	chimeric	64
LLLA_1	ambiguous	19
LLLA_10	full_length	599
LLLA_10	ambiguous	53
LLLA_10	chimeric	12
LLLA_2	full_length	1063
LLLA_2	chimeric	7
LLLA_2	ambiguous	1
LLLA_3	full_length	1787
LLLA_3	chimeric	13
LLLA_3	ambiguous	4
LLLA_4	full_length	88
LLLA_4	ambiguous	1
LLLA_5	full_length	257
LLLA_5	ambiguous	20
LLLA_5	chimeric	11
LLLA_6	full_length	78
LLLA_6	chimeric	7
LLLA_7	full_length	316
LLLA_7	ambiguous	26
LLLA_7	chimeric	2
LLLA_8	full_length	891
LLLA_8	ambiguous	47
LLLA_8	chimeric	15
LLLA_9	full_length	214
LLLA_9	ambiguous	41
LLLB_1	full_length	262
LLLB_1	chimeric	97
LLLB_1	ambiguous	2
LLLB_10	full_length	516
LLLB_10	ambiguous	59
LLLB_10	chimeric	57
LLLB_2	full_length	232
LLLB_2	ambiguous	10
LLLB_2	chimeric	1
LLLB_3	full_length	340
LLLB_3	chimeric	72
LLLB_3	ambiguous	3
LLLB_4	full_length	134
LLLB_4	chimeric	17
LLLB_4	ambiguous	1
LLLB_5	full_length	452
LLLB_5	ambiguous	11
LLLB_5	chimeric	8
LLLB_6	full_length	237
LLLB_6	chimeric	93
LLLB_6	ambiguous	1
LLLB_7	full_length	302
LLLB_7	ambiguous	54
LLLB_7	chimeric	25
LLLB_8	full_length	228
LLLB_8	chimeric	58
LLLB_8	ambiguous	2
LLLB_9	chimeric	23
LLLB_9	full_length	14
LLLL_1	full_length	106
LLLL_1	ambiguous	32
LLLL_1	chimeric	6
LLLL_10	full_length	80
LLLL_10	ambiguous	2
LLLL_10	chimeric	2
LLLL_2	full_length	16
LLLL_2	ambiguous	8
LLLL_3	full_length	119
LLLL_3	chimeric	1
LLLL_4	full_length	115
LLLL_4	chimeric	79
LLLL_4	ambiguous	5
LLLL_5	chimeric	115
LLLL_5	ambiguous	78
LLLL_5	full_length	66
LLLL_6	full_length	56
LLLL_6	ambiguous	5
LLLL_6	chimeric	1
LLLL_7	full_length	272
LLLL_7	chimeric	3
LLLL_7	ambiguous	2
LLLL_8	chimeric	31
LLLL_8	full_length	10
LLLL_8	ambiguous	1
LLLL_9	full_length	70
LLLL_9	ambiguous	9
LLLS_1	full_length	153
LLLS_1	chimeric	16
LLLS_1	ambiguous	8
LLLS_10	ambiguous	20
LLLS_10	full_length	9
LLLS_2	full_length	205
LLLS_2	chimeric	34
LLLS_2	ambiguous	1
LLLS_3	full_length	659
LLLS_3	ambiguous	29
LLLS_3	chimeric	2
LLLS_4	full_length	135
LLLS_4	chimeric	5
LLLS_5	full_length	16
LLLS_5	ambiguous	10
LLLS_5	chimeric	9
LLLS_6	full_length	56
LLLS_6	chimeric	2
LLLS_7	full_length	224
LLLS_7	chimeric	7
LLLS_7	ambiguous	6
LLLS_8	full_length	147
LLLS_8	ambiguous	14
LLLS_8	chimeric	14
LLLS_9	full_length	398
LLLS_9	chimeric	358
LLLS_9	ambiguous	37
LLLp_1	full_length	394
LLLp_1	chimeric	3
LLLp_1	ambiguous	2
LLLp_10	full_length	58
LLLp_2	full_length	46
LLLp_2	ambiguous	38
LLLp_2	chimeric	12
LLLp_3	chimeric	47
LLLp_3	full_length	17
LLLp_4	full_length	69
LLLp_4	chimeric	8
LLLp_5	ambiguous	5
LLLp_5	full_length	5
LLLp_6	full_length	229
LLLp_7	full_length	467
LLLp_7	chimeric	9
LLLp_7	ambiguous	3
LLLp_8	cannot_find_barcode	214
LLLp_9	full_length	155
LLLp_9	ambiguous	3
LLSA_1	full_length	898
LLSA_1	chimeric	206
LLSA_1	ambiguous	3
LLSA_10	full_length	1042
LLSA_10	ambiguous	50
LLSA_10	chimeric	3
LLSA_2	full_length	4224
LLSA_2	chimeric	82
LLSA_2	ambiguous	38
LLSA_2	RT_error	2
LLSA_3	full_length	307
LLSA_3	ambiguous	4
LLSA_4	full_length	1205
LLSA_4	ambiguous	101
LLSA_4	chimeric	3
LLSA_5	full_length	206
LLSA_5	chimeric	1
LLSA_6	full_length	1213
LLSA_6	chimeric	26
LLSA_6	ambiguous	4
LLSA_7	full_length	82
LLSA_7	ambiguous	42
LLSA_7	chimeric	1
LLSA_8	full_length	270
LLSA_8	ambiguous	1
LLSA_8	chimeric	1
LLSA_9	full_length	235
LLSA_9	chimeric	5
LLSA_9	ambiguous	1
LLSB_1	full_length	190
LLSB_1	chimeric	25
LLSB_1	ambiguous	2
LLSB_10	full_length	109
LLSB_10	chimeric	44
LLSB_10	ambiguous	18
LLSB_2	full_length	162
LLSB_2	chimeric	30
LLSB_3	full_length	308
LLSB_3	chimeric	57
LLSB_3	ambiguous	16
LLSB_4	full_length	249
LLSB_4	ambiguous	5
LLSB_4	chimeric	4
LLSB_5	full_length	504
LLSB_5	chimeric	3
LLSB_5	ambiguous	1
LLSB_6	full_length	157
LLSB_6	chimeric	59
LLSB_7	full_length	422
LLSB_7	ambiguous	49
LLSB_7	chimeric	14
LLSB_8	full_length	32
LLSB_8	chimeric	6
LLSB_9	full_length	199
LLSB_9	ambiguous	118
LLSB_9	chimeric	3
LLSL_1	full_length	33
LLSL_1	chimeric	16
LLSL_10	full_length	21
LLSL_10	ambiguous	19
LLSL_10	chimeric	9
LLSL_2	full_length	243
LLSL_2	chimeric	82
LLSL_3	full_length	73
LLSL_3	ambiguous	1
LLSL_3	chimeric	1
LLSL_4	full_length	27
LLSL_5	full_length	168
LLSL_5	chimeric	1
LLSL_6	chimeric	29
LLSL_6	full_length	25
LLSL_6	ambiguous	1
LLSL_7	full_length	125
LLSL_7	chimeric	21
LLSL_7	ambiguous	1
LLSL_8	full_length	86
LLSL_8	ambiguous	2
LLSL_8	chimeric	2
LLSL_9	chimeric	8
LLSL_9	full_length	8
LLSS_1	full_length	239
LLSS_1	chimeric	104
LLSS_1	ambiguous	2
LLSS_10	full_length	101
LLSS_10	chimeric	3
LLSS_10	ambiguous	2
LLSS_2	full_length	107
LLSS_2	chimeric	16
LLSS_2	ambiguous	4
LLSS_3	full_length	70
LLSS_4	full_length	108
LLSS_4	chimeric	33
LLSS_5	full_length	373
LLSS_5	chimeric	22
LLSS_6	full_length	471
LLSS_6	chimeric	103
LLSS_6	ambiguous	21
LLSS_7	chimeric	32
LLSS_7	full_length	29
LLSS_7	RT_error	1
LLSS_8	ambiguous	27
LLSS_8	full_length	25
LLSS_8	chimeric	1
LLSS_9	full_length	328
LLSS_9	chimeric	2
LLSS_9	ambiguous	1
LLSp_1	full_length	296
LLSp_1	chimeric	26
LLSp_1	ambiguous	8
LLSp_10	full_length	191
LLSp_10	chimeric	63
LLSp_10	ambiguous	12
LLSp_2	full_length	611
LLSp_2	chimeric	53
LLSp_3	full_length	51
LLSp_3	ambiguous	9
LLSp_3	chimeric	1
LLSp_4	full_length	151
LLSp_4	chimeric	12
LLSp_4	ambiguous	1
LLSp_5	full_length	797
LLSp_5	chimeric	386
LLSp_5	ambiguous	2
LLSp_6	full_length	2
LLSp_7	full_length	751
LLSp_7	chimeric	88
LLSp_7	ambiguous	25
LLSp_8	full_length	469
LLSp_8	ambiguous	17
LLSp_8	chimeric	1
LLSp_9	full_length	80
LLpA_1	full_length	1818
LLpA_1	chimeric	60
LLpA_1	ambiguous	45
LLpA_10	full_length	558
LLpA_10	ambiguous	14
LLpA_10	chimeric	3
LLpA_2	full_length	953
LLpA_2	ambiguous	22
LLpA_2	chimeric	8
LLpA_3	full_length	911
LLpA_3	ambiguous	116
LLpA_3	chimeric	7
LLpA_4	full_length	239
LLpA_4	chimeric	3
LLpA_5	full_length	1238
LLpA_5	chimeric	106
LLpA_5	ambiguous	1
LLpA_6	full_length	700
LLpA_6	ambiguous	36
LLpA_6	chimeric	2
LLpA_7	full_length	1381
LLpA_7	chimeric	10
LLpA_7	ambiguous	1
LLpA_8	full_length	1262
LLpA_8	ambiguous	104
LLpA_8	chimeric	61
LLpA_9	full_length	602
LLpA_9	ambiguous	9
LLpA_9	chimeric	8
LLpB_1	full_length	447
LLpB_1	ambiguous	41
LLpB_1	chimeric	1
LLpB_10	full_length	123
LLpB_10	chimeric	17
LLpB_10	ambiguous	9
LLpB_2	cannot_find_barcode	357
LLpB_3	full_length	294
LLpB_3	chimeric	28
LLpB_4	full_length	157
LLpB_4	chimeric	15
LLpB_4	ambiguous	4
LLpB_5	cannot_find_barcode	44
LLpB_6	full_length	139
LLpB_6	chimeric	48
LLpB_7	full_length	182
LLpB_7	chimeric	54
LLpB_7	ambiguous	5
LLpB_8	full_length	651
LLpB_8	chimeric	61
LLpB_8	ambiguous	3
LLpB_9	full_length	54
LLpL_1	full_length	110
LLpL_10	full_length	28
LLpL_2	full_length	56
LLpL_2	chimeric	1
LLpL_3	full_length	76
LLpL_3	chimeric	2
LLpL_4	full_length	263
LLpL_4	ambiguous	5
LLpL_4	chimeric	5
LLpL_5	full_length	71
LLpL_5	ambiguous	11
LLpL_5	chimeric	3
LLpL_6	full_length	288
LLpL_6	ambiguous	3
LLpL_6	chimeric	2
LLpL_7	full_length	5
LLpL_8	full_length	208
LLpL_8	chimeric	196
LLpL_8	ambiguous	2
LLpL_9	full_length	33
LLpL_9	chimeric	1
LLpS_1	full_length	182
LLpS_1	ambiguous	148
LLpS_1	chimeric	39
LLpS_10	ambiguous	25
LLpS_10	full_length	14
LLpS_2	full_length	371
LLpS_2	chimeric	16
LLpS_2	ambiguous	8
LLpS_3	full_length	184
LLpS_3	chimeric	31
LLpS_3	ambiguous	20
LLpS_4	full_length	290
LLpS_4	chimeric	24
LLpS_5	full_length	354
LLpS_5	chimeric	127
LLpS_5	ambiguous	15
LLpS_6	full_length	167
LLpS_6	chimeric	5
LLpS_7	full_length	72
LLpS_8	full_length	50
LLpS_9	full_length	211
LLpS_9	chimeric	1
LLpp_1	full_length	80
LLpp_1	chimeric	10
LLpp_10	full_length	40
LLpp_10	chimeric	29
LLpp_10	ambiguous	9
LLpp_2	full_length	51
LLpp_2	ambiguous	24
LLpp_2	chimeric	9
LLpp_3	full_length	172
LLpp_3	chimeric	16
LLpp_3	ambiguous	6
LLpp_4	full_length	93
LLpp_4	chimeric	8
LLpp_4	ambiguous	4
LLpp_5	full_length	272
LLpp_5	chimeric	2
LLpp_5	ambiguous	1
LLpp_6	full_length	153
LLpp_6	chimeric	80
LLpp_6	ambiguous	1
LLpp_7	full_length	390
LLpp_7	chimeric	95
LLpp_7	ambiguous	16
LLpp_8	full_length	119
LLpp_8	ambiguous	6
LLpp_8	chimeric	6
LLpp_9	chimeric	260
LLpp_9	full_length	181
LSAA_1	full_length	422
LSAA_1	ambiguous	88
LSAA_10	full_length	2722
LSAA_10	ambiguous	74
LSAA_10	chimeric	36
LSAA_2	full_length	226
LSAA_2	chimeric	1
LSAA_3	full_length	1892
LSAA_3	chimeric	221
LSAA_3	ambiguous	32
LSAA_4	full_length	456
LSAA_4	ambiguous	101
LSAA_4	chimeric	18
LSAA_5	full_length	1779
LSAA_5	ambiguous	86
LSAA_5	chimeric	3
LSAA_6	full_length	521
LSAA_6	ambiguous	130
LSAA_7	full_length	1991
LSAA_7	chimeric	5
LSAA_7	ambiguous	3
LSAA_8	full_length	1240
LSAA_8	chimeric	34
LSAA_8	ambiguous	3
LSAA_9	full_length	1497
LSAA_9	ambiguous	211
LSAA_9	chimeric	3
LSAB_1	full_length	949
LSAB_1	chimeric	28
LSAB_1	ambiguous	7
LSAB_10	full_length	286
LSAB_10	chimeric	62
LSAB_10	ambiguous	17
LSAB_2	full_length	237
LSAB_2	ambiguous	16
LSAB_2	chimeric	10
LSAB_3	chimeric	231
LSAB_3	ambiguous	28
LSAB_3	full_length	28
LSAB_4	full_length	371
LSAB_4	chimeric	4
LSAB_4	ambiguous	1
LSAB_5	full_length	229
LSAB_5	chimeric	2
LSAB_5	ambiguous	1
LSAB_6	full_length	390
LSAB_6	chimeric	100
LSAB_6	ambiguous	30
LSAB_7	full_length	153
LSAB_7	chimeric	1
LSAB_8	full_length	1113
LSAB_8	chimeric	650
LSAB_8	ambiguous	25
LSAB_9	full_length	308
LSAB_9	chimeric	43
LSAB_9	ambiguous	6
LSAL_1	full_length	1126
LSAL_1	ambiguous	34
LSAL_1	chimeric	18
LSAL_10	full_length	576
LSAL_10	chimeric	35
LSAL_10	ambiguous	23
LSAL_2	ambiguous	31
LSAL_3	full_length	1167
LSAL_3	chimeric	94
LSAL_3	ambiguous	5
LSAL_4	full_length	793
LSAL_4	ambiguous	4
LSAL_4	chimeric	4
LSAL_5	full_length	56
LSAL_6	full_length	780
LSAL_6	chimeric	24
LSAL_6	ambiguous	8
LSAL_7	full_length	232
LSAL_7	chimeric	52
LSAL_7	ambiguous	2
LSAL_8	full_length	926
LSAL_8	ambiguous	23
LSAL_8	chimeric	7
LSAL_9	full_length	710
LSAL_9	chimeric	46
LSAL_9	ambiguous	5
LSAS_1	full_length	108
LSAS_1	chimeric	8
LSAS_1	ambiguous	2
LSAS_10	full_length	159
LSAS_10	ambiguous	60
LSAS_2	full_length	48
LSAS_2	chimeric	19
LSAS_3	full_length	254
LSAS_3	ambiguous	8
LSAS_3	chimeric	1
LSAS_4	full_length	220
LSAS_4	chimeric	3
LSAS_4	ambiguous	1
LSAS_5	full_length	689
LSAS_5	ambiguous	5
LSAS_6	full_length	151
LSAS_6	ambiguous	1
LSAS_7	full_length	5
LSAS_8	full_length	226
LSAS_8	chimeric	77
LSAS_8	ambiguous	1
LSAS_9	chimeric	102
LSAS_9	full_length	69
LSAS_9	ambiguous	23
LSAS_9	RT_error	10
LSAp_1	full_length	397
LSAp_1	ambiguous	101
LSAp_1	chimeric	48
LSAp_10	full_length	162
LSAp_10	ambiguous	42
LSAp_10	chimeric	15
LSAp_2	full_length	635
LSAp_2	ambiguous	13
LSAp_2	chimeric	5
LSAp_3	full_length	49
LSAp_3	ambiguous	21
LSAp_3	chimeric	1
LSAp_4	full_length	1206
LSAp_4	ambiguous	81
LSAp_4	chimeric	69
LSAp_5	full_length	2124
LSAp_5	chimeric	150
LSAp_5	ambiguous	65
LSAp_6	full_length	411
LSAp_7	ambiguous	18
LSAp_7	full_length	3
LSAp_8	full_length	322
LSAp_8	ambiguous	45
LSAp_8	chimeric	1
LSAp_9	full_length	724
LSAp_9	chimeric	354
LSAp_9	ambiguous	21
LSBA_1	full_length	107
LSBA_10	full_length	610
LSBA_10	ambiguous	34
LSBA_10	chimeric	19
LSBA_2	full_length	1343
LSBA_2	chimeric	24
LSBA_2	ambiguous	6
LSBA_3	full_length	210
LSBA_3	ambiguous	59
LSBA_3	chimeric	3
LSBA_4	full_length	510
LSBA_4	ambiguous	59
LSBA_4	chimeric	23
LSBA_5	full_length	320
LSBA_5	ambiguous	14
LSBA_5	chimeric	1
LSBA_6	full_length	179
LSBA_6	ambiguous	156
LSBA_6	chimeric	9
LSBA_7	full_length	292
LSBA_7	ambiguous	1
LSBA_7	chimeric	1
LSBA_8	full_length	229
LSBA_8	chimeric	5
LSBA_8	ambiguous	4
LSBA_9	full_length	441
LSBA_9	chimeric	70
LSBA_9	ambiguous	37
LSBB_1	full_length	99
LSBB_1	ambiguous	27
LSBB_1	chimeric	2
LSBB_10	full_length	119
LSBB_10	chimeric	1
LSBB_2	full_length	325
LSBB_2	chimeric	16
LSBB_2	ambiguous	3
LSBB_3	full_length	44
LSBB_3	chimeric	2
LSBB_3	ambiguous	1
LSBB_4	full_length	68
LSBB_4	ambiguous	27
LSBB_4	chimeric	1
LSBB_5	full_length	100
LSBB_5	chimeric	76
LSBB_6	full_length	236
LSBB_6	chimeric	204
LSBB_6	ambiguous	43
LSBB_7	full_length	69
LSBB_7	chimeric	10
LSBB_7	ambiguous	5
LSBB_8	full_length	255
LSBB_8	ambiguous	2
LSBB_8	chimeric	2
LSBB_9	ambiguous	2
LSBL_1	full_length	404
LSBL_1	ambiguous	5
LSBL_1	chimeric	5
LSBL_10	full_length	18
LSBL_2	full_length	113
LSBL_2	ambiguous	3
LSBL_3	full_length	90
LSBL_3	ambiguous	11
LSBL_4	full_length	206
LSBL_4	chimeric	162
LSBL_4	ambiguous	2
LSBL_5	full_length	165
LSBL_5	chimeric	150
LSBL_5	ambiguous	11
LSBL_6	full_length	117
LSBL_6	chimeric	40
LSBL_7	full_length	48
LSBL_7	ambiguous	10
LSBL_8	full_length	254
LSBL_8	ambiguous	36
LSBL_8	chimeric	6
LSBL_9	full_length	61
LSBL_9	ambiguous	13
LSBL_9	chimeric	2
LSBS_1	full_length	323
LSBS_1	chimeric	7
LSBS_1	ambiguous	6
LSBS_10	full_length	189
LSBS_10	ambiguous	1
LSBS_2	full_length	423
LSBS_2	ambiguous	19
LSBS_2	chimeric	5
LSBS_3	full_length	74
LSBS_3	chimeric	2
LSBS_4	full_length	55
LSBS_4	ambiguous	48
LSBS_4	chimeric	28
LSBS_5	full_length	92
LSBS_5	ambiguous	1
LSBS_6	full_length	84
LSBS_7	full_length	36
LSBS_7	chimeric	10
LSBS_8	full_length	267
LSBS_8	ambiguous	2
LSBS_9	full_length	722
LSBS_9	ambiguous	45
LSBS_9	chimeric	6
LSBp_1	full_length	96
LSBp_1	chimeric	32
LSBp_1	ambiguous	1
LSBp_10	full_length	186
LSBp_2	full_length	256
LSBp_2	ambiguous	67
LSBp_2	chimeric	17
LSBp_3	full_length	152
LSBp_3	chimeric	20
LSBp_3	ambiguous	1
LSBp_4	full_length	403
LSBp_4	ambiguous	21
LSBp_4	chimeric	21
LSBp_5	full_length	90
LSBp_5	chimeric	42
LSBp_5	ambiguous	1
LSBp_6	full_length	91
LSBp_6	chimeric	23
LSBp_6	ambiguous	3
LSBp_7	chimeric	27
LSBp_7	full_length	23
LSBp_7	ambiguous	13
LSBp_8	full_length	225
LSBp_8	ambiguous	1
LSBp_8	chimeric	1
LSBp_9	full_length	95
LSBp_9	ambiguous	2
LSLA_1	full_length	271
LSLA_1	ambiguous	3
LSLA_10	full_length	2444
LSLA_10	chimeric	27
LSLA_10	ambiguous	20
LSLA_2	full_length	228
LSLA_2	chimeric	69
LSLA_3	full_length	107
LSLA_3	chimeric	3
LSLA_4	full_length	256
LSLA_4	chimeric	11
LSLA_4	ambiguous	1
LSLA_5	full_length	910
LSLA_5	chimeric	50
LSLA_5	ambiguous	1
LSLA_6	full_length	1883
LSLA_6	chimeric	30
LSLA_6	ambiguous	20
LSLA_7	full_length	244
LSLA_7	chimeric	5
LSLA_7	ambiguous	1
LSLA_8	full_length	266
LSLA_8	ambiguous	31
LSLA_8	chimeric	1
LSLA_9	full_length	728
LSLA_9	chimeric	67
LSLA_9	ambiguous	2
LSLB_1	full_length	44
LSLB_1	ambiguous	17
LSLB_1	chimeric	4
LSLB_10	chimeric	3
LSLB_10	full_length	2
LSLB_2	full_length	60
LSLB_2	ambiguous	4
LSLB_3	full_length	367
LSLB_3	chimeric	21
LSLB_3	ambiguous	1
LSLB_4	full_length	190
LSLB_4	ambiguous	20
LSLB_4	chimeric	9
LSLB_5	full_length	63
LSLB_5	ambiguous	31
LSLB_5	chimeric	5
LSLB_6	full_length	222
LSLB_6	chimeric	4
LSLB_6	ambiguous	3
LSLB_7	full_length	242
LSLB_7	ambiguous	31
LSLB_7	chimeric	16
LSLB_8	full_length	24
LSLB_8	chimeric	11
LSLB_9	full_length	111
LSLB_9	ambiguous	25
LSLB_9	chimeric	8
LSLL_1	full_length	103
LSLL_1	chimeric	5
LSLL_10	full_length	389
LSLL_10	chimeric	40
LSLL_10	ambiguous	1
LSLL_2	full_length	37
LSLL_2	ambiguous	1
LSLL_3	full_length	225
LSLL_3	ambiguous	31
LSLL_3	chimeric	1
LSLL_4	full_length	262
LSLL_4	chimeric	13
LSLL_4	ambiguous	1
LSLL_5	full_length	48
LSLL_5	RT_error	6
LSLL_6	full_length	85
LSLL_6	ambiguous	5
LSLL_6	chimeric	2
LSLL_7	full_length	160
LSLL_7	ambiguous	1
LSLL_8	full_length	7
LSLL_8	chimeric	1
LSLL_9	full_length	115
LSLL_9	ambiguous	2
LSLL_9	chimeric	1
LSLS_1	full_length	149
